company,date,type,URL,text,total engagement,engagement rate,reactions,shares,comments
ERASE (US),"30 Nov, 2020 14:33",status,https://www.facebook.com/1003344626383879/posts/3705218612863120/,"_ôî«_ôî«_ôî«Today_ôî«_ôî«_ôî«
In 3 hours join Amara Legal Center on FB for their No Show Ball. Amara Legal provides invaluable services to people who have been impacted by human trafficking.  
Join in and learn more. 
https://fb.me/e/1R4MLYaqr",2,4.222081486,2,0,0
ERASE (US),"13 Oct, 2020 10:08",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3572244049493911/?type=3,"Amazon Prime Day is here! You shop..Amazon donates!
Amazon SMILE is a program to help non-profit organizations while adding no extra cost to the consumer! #StartWithaSmile at smile.amazon.com/ch/47-5046227 and Amazon automatically donates to ERASE Child Trafficking.
#PrimeDay #Shopping",2,4.222081486,1,1,0
ERASE (US),"09 Jun, 2020 12:05",status,https://www.facebook.com/1003344626383879/posts/3203251806393139/,"#Missing
#NewJersey
#PleaseShare",2,4.214963119,0,2,0
ERASE (US),"20 Jan, 2020 21:02",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/2880891155295874/?type=3,"""Lifeäó»s most persistent and urgent question is, äóÖWhat are you doing for others?äó»""äćó
Rev. Dr. Martin Luther King, Jr.äćó
#serve #mentor #bekind #mlkjr #hope #inspire #change",2,4.24808836,1,1,0
ERASE (US),"09 Jan, 2020 15:33",link,https://www.facebook.com/1003344626383879/posts/2857107001007623/,,2,4.473272199,2,0,0
ERASE (US),"02 Oct, 2019 0:33",photo,https://www.facebook.com/1003344626383879/posts/2639334686118190/?substory_index=0,"ERASE was grateful to attend the Third Annual Combatting Human Trafficking Symposium in Washington DC. Many dedicated advocates and anti-human trafficking organizations came together in the fight against human trafficking. 
 äóČ#humantraffickingäóĺ #advocacy #collaboration #CHTSymposiumäóĺ #endhumantrafficking #washingtondc",2,5.433306167,2,0,0
ERASE (US),"25 Sep, 2019 17:43",photo,https://www.facebook.com/1003344626383879/posts/2627113874006938/?substory_index=0,"There are many apps like Kik. Teens will find a replacement not knowing the dangers of messaging with strangers.  Predators will follow them to the next app. Parents please talk to children and utilize parental controls. 
äóěKik chat app, alleged to harbor child predators, is shutting down.äóť
#Kik #socialmedia",2,5.434782609,0,2,0
ERASE (US),"16 Mar, 2019 13:12",photo,https://www.facebook.com/1003344626383879/posts/2284716618246667/,For folks in the South Florida area.,2,6.255864873,2,0,0
ERASE (US),"16 Jul, 2018 14:28",link,https://www.facebook.com/1003344626383879/posts/1932796860105313/,Amazon Prime Deals will be starting soon! Use our Amazon Smile link below and you can help fight child trafficking with your purchases.,2,7.974481659,1,1,0
ERASE (US),"28 Jun, 2018 10:14",link,https://www.facebook.com/1003344626383879/posts/1903973822987617/,"äóěBut something like this changes peopleäó»s lives, something like this changes generations, something like this is about freeing people from bondage, freeing people from slavery, physically but also spiritually""",2,8.399832003,2,0,0
ERASE (US),"13 Jun, 2018 16:04",photo,https://www.facebook.com/1003344626383879/posts/1881933968524936/,"""I decided that it's a very important issue that affects a lot of people my age and that it's important for me to take part in raising awareness for it,"" he said. ""The red sand represents people that fall through the cracks of trafficking and end up in a bad situation.""
https://buff.ly/2MdttDU",2,8.536064874,1,1,0
ERASE (US),"07 Jun, 2018 9:27",photo,https://www.facebook.com/1003344626383879/posts/1874539599264373/,"Attending a great class from Fox Valley Technical College - Developing a Community Response to High Risk Victims of Child Sex Trafficking and Exploitation
#humantrafficking #awareness #education",2,8.572653236,2,0,0
ERASE (US),"16 May, 2018 16:04",link,https://www.facebook.com/helperase/posts/1853002158084784,"The month-long public awareness campaign featured social media posts, the development of a new website aimed at educating the public on human trafficking, and a press conference on Jan. 11 in Pontiac.",2,8.756567426,2,0,0
ERASE (US),"10 May, 2018 10:14",link,https://www.facebook.com/helperase/posts/1846957805355886,"The Richmond regionäó»s location at the junction of interstates 64 and 95 makes the area an attractive place for traffickers, as does its large tourism and hospitality industry",2,8.798944127,2,0,0
ERASE (US),"06 May, 2018 19:29",photo,https://www.facebook.com/helperase/posts/1843631815688485,,2,8.830022075,1,1,0
ERASE (US),"12 Apr, 2018 20:22",video,https://www.facebook.com/helperase/posts/1819676478084019,,2,8.968609865,2,0,0
ERASE (US),"11 Apr, 2018 10:14",link,https://www.facebook.com/helperase/posts/1818175144900819,"Even though this is a big step in the fight against the sex trade, some undercover officers who work with human trafficking victims said it won't stop criminals from selling sex online.",2,8.988764045,2,0,0
ERASE (US),"04 Apr, 2018 23:53",link,https://www.facebook.com/helperase/posts/1811533685564965,"#missing
#FortLauderdale",2,9.009009009,1,1,0
ERASE (US),"01 Apr, 2018 23:15",photo,https://www.facebook.com/helperase/posts/1808465322538468,We are always grateful for community and human trafficking advocates to come in and presenting to our law enforcement classes. Thank you Guiding Light Outreach Inc.!,2,9.025270758,2,0,0
ERASE (US),"15 Mar, 2018 16:04",link,https://www.facebook.com/helperase/posts/1790231451028522,"The new law laid out clear criteria to charge traffickers, including threatening harm, seizing victimsäó» personal property or holding them in servitude to pay off a debt, along with 10 other factors. This represents a significant change in how the state handles human trafficking cases",2,9.115770283,2,0,0
ERASE (US),"01 Mar, 2018 10:14",link,https://www.facebook.com/helperase/posts/1774159069302427,"""When we think of slavery, today's human trafficking isn't what comes to mind,"" said Maureen Guirguis (Kenny), a professor of law and co-director and co-founder of the Human Trafficking Law Project at the Case Western Reserve School of Law. ""We pass victims of human trafficking on the street. These victims are hidden in plain sight.""",2,9.178522258,2,0,0
ERASE (US),"14 Feb, 2018 21:40",link,https://www.facebook.com/helperase/posts/1758911167493884,One way to help during this tragic time. Blood donations are needed to replenish O negative after this terrible trauma.,2,9.242144177,1,1,0
ERASE (US),"02 Feb, 2018 16:04",link,https://www.facebook.com/helperase/posts/1746255265426141,"""All this is, is a one-day snapshot into what otherwise is a 365-day problem,"" he told the Thomson Reuters Foundation. ""The same traffickers that are committing trafficking ... during the Super Bowl, they're going to wake up in the morning on Monday and do the same thing.""",2,9.306654258,1,1,0
ERASE (US),"26 Jan, 2018 10:14",link,https://www.facebook.com/helperase/posts/1738840289500972,"As a business, child trafficking operates on the same principles as the rest of the market: supply and demand. If demand remains at a certain level or increases, then there will be attempts to deliver a corresponding supply. There is currently an incredibly high demand for exploited children, both for sex and labor. Consumers play a large part in maintaining that demand, which means we also have the power to curb it.",2,9.328358209,1,1,0
ERASE (US),"20 Jan, 2018 10:14",link,https://www.facebook.com/helperase/posts/1732624413455893,"Inhumane treatment. Slavery. This is a tragic reality for thousands of people forced into human trafficking. Victims are mainly targeted during travel, and those who seem vulnerable are targeted most heavily. So how do you know what a trafficking victim looks like? The sex trafficking is not as out in the open as the labor trafficking so it can be a little more hard to see.",2,9.372071228,2,0,0
ERASE (US),"19 Jan, 2018 16:04",link,https://www.facebook.com/helperase/posts/1731877686863899,"January is National Slavery and Human Trafficking Prevention Month, designed to draw awareness to our national problem with modern-day slavery. The Global Slavery Index äóî a country-by-country survey of human trafficking performed by anti-slavery nonprofit the Walk Free Foundation äóî estimates there are 57,700 people living in slavery in the United States.",2,9.394081729,1,1,0
ERASE (US),"11 Jan, 2018 16:25",link,https://www.facebook.com/helperase/posts/1724261060958895,,2,9.425070688,2,0,0
ERASE (US),"11 Jan, 2018 8:30",photo,https://www.facebook.com/helperase/posts/1723908324327502,,2,9.425070688,2,0,0
ERASE (US),"10 Jan, 2018 16:04",link,https://www.facebook.com/helperase/posts/1723323007719367,"Over the past year, the we have all worked hard on the objectives outlined for the task force and together have made some important strides. For the first time, we secured county funding for community outreach, training and prevention efforts.",2,9.42951438,1,1,0
ERASE (US),"09 Jan, 2018 10:14",link,https://www.facebook.com/helperase/posts/1722059427845725,"n recognition of Human Trafficking Awareness Month, the EMU Student Group Unmasked is partnering with MAP (Michigan Abolitionist Project-Ann Arbor), SOAP Washtenaw (Save Our Adolescents from Prostitution), and Lost Voices to bring you an afternoon of music and information about this endemic problem and how we can fight back against it.",2,9.447331129,1,1,0
ERASE (US),"29 Dec, 2017 11:12",photo,https://www.facebook.com/helperase/posts/1710064062378595,"How your donations helped changed lives in 2017.
With your continued help, we can double this effort in 2018! Please consider ERASE Child Trafficking as your or your companyäó»s year-end giving charity.
#HelpERASE",2,9.615384615,1,1,0
ERASE (US),"08 Dec, 2017 10:14",link,https://www.facebook.com/helperase/posts/1688143401237328,"Hundreds attend Human Trafficking Conference in Wisconsin Dells 
As lawmakers put forth a bi-partisan bill to fight human trafficking a special state-wide conference is held on that very topic.",2,9.666505558,1,1,0
ERASE (US),"05 Dec, 2017 20:05",video,https://www.facebook.com/helperase/videos/1685572014827800/,Missed Understandings #HelpErase,2,9.68054211,1,1,0
ERASE (US),"26 Nov, 2017 9:07",link,https://www.facebook.com/helperase/posts/1674915505893451,"Friends please check out the post from Hidden Tears Project. They are up for several awards for their incredible movie short, TANYA. Check out the short film and then head over and vote. 
Also please share, this is one more way to spread awareness about Domestic Minor Sex Trafficking. 
Thank you!",2,9.708737864,2,0,0
ERASE (US),"02 Nov, 2017 16:04",link,https://www.facebook.com/helperase/posts/1651139721604363,"Human trafficking is the use of force, fraud, or coercion of a person to make profit through labor or prostitution. Most people have no idea about human trafficking, but its impact can be felt in our schools, stores, neighborhoods and places of entertainment.",2,9.905894007,1,1,0
ERASE (US),"31 Oct, 2017 16:04",link,https://www.facebook.com/helperase/posts/1649138025137866,"""One national survey found hotels and motels to be the single-most common venue for sex trafficking in Florida during the first half of 2017, with 1 out of every 6 cases taking place there.""",2,9.915716411,1,1,0
ERASE (US),"30 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1647875118597490,"""Human trafficking has become a big issue and, of course, trucking being mobile, the drivers out there on a regular basis, on the highways, on the streets and at truck stops, they're seeing some problems out there,""",2,9.930486594,2,0,0
ERASE (US),"25 Oct, 2017 20:04",video,https://www.facebook.com/helperase/videos/1643065425745126/,Celebrating the power to Speak Out! 1 of 4  #HelpErase #MeToo,2,9.955201593,1,1,0
ERASE (US),"22 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1639677812750554,"Through this event, churches worldwide annually make commitments to take action to prevent the crime of human trafficking at a local and global level.",2,9.98003992,2,0,0
ERASE (US),"21 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1638761549508847,"Warning signs of human trafficking include: a sudden increase in money and expensive clothes, unexplained absences from usual activities, sexualized behavior, frequently falling asleep in class, new tattoos, brags about having or making a lot of money, becomes withdrawn, depressed or distracted. Tattoos are used by traffickers to brand victims.",2,9.99000999,2,0,0
